"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"beta2[14]",-0.0261222508249646,-0.0259428139257508,-0.0343113096116218,8436.6,0.95,-0.166680865390714,0.103291222767433,NA,NA,NA,NA,NA,NA,NA
"beta2[15]",0.000780545662923605,-0.00360353698767801,-0.00479554322702713,5266.5,0.95,-0.240217333721452,0.23579360812657,NA,NA,NA,NA,NA,NA,NA
"beta2[16]",0.0408922455138024,0.0290320058727279,0.00749286685685729,4332.4,0.95,-0.148167408716856,0.269933115903135,NA,NA,NA,NA,NA,NA,NA
"beta2[17]",-0.0261352666501403,-0.0227495865121506,-0.0140912542739321,4920.9,0.95,-0.23375694075192,0.179666032061052,NA,NA,NA,NA,NA,NA,NA
"beta2[18]",0.0347463656893329,0.0213949802557228,0.00527112881090513,4183.9,0.95,-0.168597548838478,0.265025323395261,NA,NA,NA,NA,NA,NA,NA
"beta2[19]",-0.0111764679614313,-0.0125326797829691,-0.0133790871060228,5380.3,0.95,-0.244307391645333,0.244576671238808,NA,NA,NA,NA,NA,NA,NA
"beta2[20]",-0.00315949378935708,-0.00692868233382737,-0.0135442454742062,6290.8,0.95,-0.236830020995927,0.249894992177851,NA,NA,NA,NA,NA,NA,NA
"beta2[21]",-0.0720270025173412,-0.0683561746972411,-0.0482717869730491,5209.9,0.95,-0.212744662219393,0.0616061260121402,NA,NA,NA,NA,NA,NA,NA
"beta2[22]",-0.0344133753439388,-0.027917958646513,-0.0120687747874828,7815.7,0.95,-0.252684818738014,0.178105692353861,NA,NA,NA,NA,NA,NA,NA
"beta2[23]",0.00630470015668064,0.00451987514454616,-0.00539875406980056,4335.8,0.95,-0.159509827187543,0.173235483736515,NA,NA,NA,NA,NA,NA,NA
"beta2[24]",0.0505127732125405,0.0412180143072145,0.0121912811457258,4101.4,0.95,-0.113231322533451,0.239048653008466,NA,NA,NA,NA,NA,NA,NA
"beta2[25]",-0.0777962964983905,-0.069828703700154,-0.0411795327122904,5446.9,0.95,-0.257799038099522,0.083232530311861,NA,NA,NA,NA,NA,NA,NA
"sigma",18.3585046602376,18.3436856746453,18.2643978637881,7172.6,0.95,14.8915982706008,21.5869818488129,NA,NA,NA,NA,NA,NA,NA
"beta0mu",-121.409065448727,-120.798849706963,-136.959056273254,7725.9,0.95,-517.539541021369,281.010494845568,NA,NA,NA,NA,NA,NA,NA
"beta1mu",5.03172766251345,5.03660038813037,5.37195557228202,7884.2,0.95,-6.76317583378952,16.7639210024439,NA,NA,NA,NA,NA,NA,NA
"beta2mu",-0.0132814471456805,-0.0135747119073755,-0.0152162524059823,8064,0.95,-0.0985266758122232,0.0740030647403851,NA,NA,NA,NA,NA,NA,NA
"lp__",16.4811875136461,15.0373412828882,7.46911905842207,1468.7,0.95,-22.259824331721,54.8158133880337,NA,NA,NA,NA,NA,NA,NA
